,Amagervaerket 4,Anholt,Avedoerevaerket 1,Avedoerevaerket 2,DK_KF_AB_GU,Esbjergvaerket 3,Fynsvaerket 7,Horns Rev A,Horns Rev B,Horns Rev C,Kyndbyvaerket 21,Kyndbyvaerket 22,Nordjyllandsvaerket 3,Roedsand 1,Roedsand 2,Silkeborgvaerket,Skaerbaekvaerket 3,Solar Park Gedmosen,Solar Park Holsted,Solar Park Kassoe,Studstrupvaerket 3,Studstrupvaerket 4,Vesterhav Nord,Vesterhav Syd
,Biomass,Wind Offshore,Biomass,Biomass,Wind Offshore,Fossil Hard coal,Fossil Hard coal,Wind Offshore,Wind Offshore,Wind Offshore,Fossil Oil,Fossil Oil,Fossil Hard coal,Wind Offshore,Wind Offshore,Fossil Gas,Biomass,Solar,Solar,Solar,Biomass,Fossil Hard coal,Wind Offshore,Wind Offshore
,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated,Actual Aggregated
,45W000000000113T,45W000000000046I,45W000000000029I,45W000000000030X,45W000000000126K,45W000000000040U,45W000000000035N,45W000000000047G,45W000000000048E,45W000000000116N,45W000000000026O,45W000000000027M,45W000000000038H,45W000000000044M,45W000000000045K,45W000000000099Y,45W000000000031V,45W000000000210V,45W000000000214N,45W000000000209G,45W000000000036L,45W000000000037J,45W000000000208I,45W000000000207K
2025-05-06 12:30:00+02:00,124.0,126.0,0.0,4.0,39.0,0.0,0.0,54.0,93.0,165.0,0.0,0.0,3.0,27.0,48.0,0.0,0.0,158.0,131.0,158.0,0.0,1.0,4.0,0.0
2025-05-06 12:45:00+02:00,122.0,123.0,0.0,4.0,30.0,0.0,0.0,46.0,90.0,164.0,0.0,0.0,3.0,31.0,44.0,0.0,0.0,158.0,136.0,181.0,0.0,1.0,1.0,0.0
2025-05-06 13:00:00+02:00,103.0,125.0,0.0,4.0,31.0,0.0,0.0,47.0,85.0,159.0,0.0,0.0,3.0,30.0,41.0,0.0,0.0,158.0,126.0,189.0,0.0,1.0,2.0,0.0
2025-05-06 13:15:00+02:00,98.0,119.0,0.0,4.0,37.0,0.0,0.0,48.0,75.0,137.0,0.0,0.0,3.0,35.0,45.0,0.0,0.0,158.0,131.0,161.0,0.0,1.0,3.0,0.0
2025-05-06 13:30:00+02:00,90.0,120.0,0.0,4.0,49.0,0.0,0.0,44.0,70.0,134.0,0.0,0.0,3.0,39.0,44.0,0.0,0.0,158.0,105.0,183.0,0.0,1.0,5.0,0.0
2025-05-06 13:45:00+02:00,88.0,126.0,0.0,4.0,64.0,0.0,0.0,44.0,71.0,145.0,0.0,0.0,3.0,40.0,41.0,0.0,0.0,158.0,114.0,115.0,0.0,1.0,7.0,0.0
2025-05-06 14:00:00+02:00,88.0,91.0,0.0,4.0,75.0,0.0,0.0,49.0,89.0,171.0,0.0,0.0,3.0,41.0,42.0,0.0,0.0,158.0,88.0,207.0,0.0,1.0,6.0,0.0
2025-05-06 14:15:00+02:00,88.0,91.0,0.0,4.0,75.0,0.0,0.0,54.0,98.0,175.0,0.0,0.0,3.0,42.0,45.0,0.0,0.0,158.0,78.0,214.0,0.0,1.0,7.0,0.0
2025-05-06 14:30:00+02:00,91.0,104.0,0.0,3.0,123.0,0.0,0.0,55.0,97.0,167.0,0.0,0.0,3.0,47.0,47.0,0.0,0.0,158.0,116.0,158.0,0.0,1.0,6.0,0.0
2025-05-06 14:45:00+02:00,95.0,109.0,0.0,3.0,173.0,0.0,0.0,55.0,88.0,151.0,0.0,0.0,3.0,45.0,48.0,0.0,0.0,157.0,89.0,211.0,0.0,1.0,4.0,0.0
2025-05-06 15:00:00+02:00,98.0,94.0,0.0,4.0,147.0,0.0,0.0,51.0,71.0,126.0,0.0,0.0,3.0,45.0,52.0,0.0,0.0,154.0,115.0,218.0,0.0,1.0,5.0,0.0
2025-05-06 15:15:00+02:00,98.0,110.0,0.0,5.0,214.0,0.0,0.0,44.0,60.0,109.0,0.0,0.0,3.0,42.0,47.0,0.0,0.0,158.0,57.0,218.0,0.0,1.0,6.0,0.0
2025-05-06 15:30:00+02:00,98.0,89.0,0.0,5.0,240.0,0.0,0.0,38.0,61.0,122.0,0.0,0.0,3.0,35.0,31.0,0.0,0.0,158.0,125.0,214.0,0.0,1.0,7.0,0.0
2025-05-06 15:45:00+02:00,98.0,90.0,0.0,5.0,275.0,0.0,0.0,42.0,66.0,132.0,0.0,0.0,3.0,23.0,11.0,0.0,0.0,145.0,63.0,204.0,0.0,1.0,10.0,0.0
2025-05-06 16:00:00+02:00,98.0,102.0,0.0,4.0,314.0,0.0,0.0,41.0,67.0,139.0,0.0,0.0,3.0,11.0,23.0,0.0,0.0,115.0,63.0,194.0,0.0,1.0,15.0,0.0
2025-05-06 16:15:00+02:00,98.0,97.0,0.0,4.0,311.0,0.0,0.0,41.0,85.0,169.0,0.0,0.0,3.0,27.0,35.0,0.0,0.0,109.0,111.0,182.0,0.0,1.0,16.0,0.0
2025-05-06 16:30:00+02:00,95.0,84.0,0.0,4.0,338.0,0.0,0.0,46.0,92.0,169.0,0.0,0.0,3.0,54.0,38.0,0.0,0.0,112.0,69.0,169.0,0.0,1.0,17.0,0.0
2025-05-06 16:45:00+02:00,96.0,91.0,0.0,5.0,362.0,0.0,0.0,51.0,91.0,159.0,0.0,0.0,3.0,60.0,40.0,0.0,0.0,108.0,59.0,150.0,0.0,1.0,17.0,0.0
2025-05-06 17:00:00+02:00,100.0,81.0,0.0,4.0,368.0,0.0,0.0,51.0,86.0,151.0,0.0,0.0,3.0,59.0,42.0,0.0,0.0,109.0,93.0,134.0,0.0,1.0,19.0,0.0
2025-05-06 17:15:00+02:00,119.0,91.0,0.0,4.0,349.0,0.0,0.0,52.0,92.0,164.0,0.0,0.0,3.0,51.0,42.0,0.0,0.0,97.0,81.0,118.0,0.0,1.0,25.0,0.0
2025-05-06 17:30:00+02:00,122.0,100.0,0.0,5.0,351.0,0.0,0.0,48.0,88.0,161.0,0.0,0.0,3.0,40.0,37.0,0.0,0.0,74.0,69.0,111.0,0.0,1.0,28.0,0.0
2025-05-06 17:45:00+02:00,127.0,97.0,0.0,5.0,342.0,0.0,0.0,46.0,86.0,156.0,0.0,0.0,3.0,24.0,35.0,0.0,0.0,72.0,41.0,102.0,0.0,1.0,27.0,0.0
2025-05-06 18:00:00+02:00,135.0,97.0,0.0,5.0,346.0,0.0,0.0,49.0,84.0,170.0,0.0,0.0,3.0,18.0,32.0,0.0,0.0,67.0,49.0,83.0,0.0,1.0,29.0,0.0
2025-05-06 18:15:00+02:00,137.0,107.0,0.0,4.0,340.0,0.0,0.0,50.0,91.0,185.0,0.0,0.0,3.0,15.0,28.0,0.0,0.0,62.0,47.0,74.0,0.0,1.0,33.0,0.0
2025-05-06 18:30:00+02:00,144.0,95.0,0.0,4.0,351.0,0.0,0.0,50.0,98.0,191.0,0.0,0.0,3.0,15.0,26.0,0.0,0.0,54.0,40.0,52.0,0.0,1.0,36.0,0.0
2025-05-06 18:45:00+02:00,149.0,92.0,0.0,4.0,348.0,0.0,0.0,53.0,93.0,190.0,0.0,0.0,3.0,16.0,27.0,0.0,0.0,43.0,30.0,35.0,0.0,1.0,34.0,0.0
2025-05-06 19:00:00+02:00,149.0,85.0,0.0,4.0,352.0,0.0,0.0,57.0,96.0,183.0,0.0,0.0,3.0,15.0,25.0,0.0,0.0,34.0,25.0,10.0,0.0,1.0,28.0,0.0
2025-05-06 19:15:00+02:00,149.0,105.0,0.0,4.0,374.0,0.0,0.0,59.0,85.0,183.0,0.0,0.0,3.0,15.0,25.0,0.0,0.0,24.0,21.0,4.0,0.0,1.0,26.0,0.0
2025-05-06 19:30:00+02:00,150.0,93.0,0.0,4.0,377.0,0.0,0.0,60.0,84.0,178.0,0.0,0.0,3.0,18.0,21.0,0.0,0.0,14.0,15.0,0.0,0.0,1.0,24.0,0.0
2025-05-06 19:45:00+02:00,149.0,95.0,0.0,5.0,370.0,0.0,0.0,58.0,84.0,181.0,0.0,0.0,3.0,14.0,17.0,0.0,0.0,11.0,10.0,0.0,0.0,1.0,23.0,0.0
2025-05-06 20:00:00+02:00,148.0,75.0,0.0,5.0,364.0,0.0,0.0,56.0,80.0,168.0,0.0,0.0,3.0,11.0,14.0,0.0,0.0,10.0,6.0,0.0,0.0,1.0,25.0,0.0
2025-05-06 20:15:00+02:00,147.0,83.0,0.0,6.0,336.0,0.0,0.0,45.0,69.0,165.0,0.0,0.0,3.0,9.0,13.0,0.0,0.0,8.0,4.0,0.0,0.0,1.0,21.0,0.0
2025-05-06 20:30:00+02:00,149.0,78.0,0.0,6.0,308.0,0.0,0.0,43.0,69.0,163.0,0.0,0.0,3.0,9.0,13.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,15.0,0.0
2025-05-06 20:45:00+02:00,150.0,78.0,0.0,6.0,280.0,0.0,0.0,39.0,74.0,172.0,0.0,0.0,3.0,12.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,20.0,0.0
2025-05-06 21:00:00+02:00,150.0,75.0,0.0,6.0,254.0,0.0,0.0,44.0,74.0,170.0,0.0,0.0,3.0,18.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,18.0,0.0
2025-05-06 21:15:00+02:00,150.0,65.0,0.0,6.0,248.0,0.0,0.0,52.0,72.0,167.0,0.0,0.0,3.0,20.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0
2025-05-06 21:30:00+02:00,146.0,51.0,0.0,7.0,206.0,0.0,0.0,58.0,69.0,156.0,0.0,0.0,3.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
2025-05-06 21:45:00+02:00,148.0,29.0,0.0,7.0,168.0,0.0,0.0,62.0,58.0,142.0,0.0,0.0,3.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
2025-05-06 22:00:00+02:00,149.0,32.0,0.0,7.0,121.0,0.0,0.0,57.0,49.0,115.0,0.0,0.0,3.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0
2025-05-06 22:15:00+02:00,149.0,31.0,0.0,7.0,102.0,0.0,0.0,54.0,39.0,103.0,0.0,0.0,3.0,26.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0
2025-05-06 22:30:00+02:00,149.0,46.0,0.0,7.0,154.0,0.0,0.0,46.0,37.0,101.0,0.0,0.0,3.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0
2025-05-06 22:45:00+02:00,149.0,55.0,0.0,7.0,192.0,0.0,0.0,39.0,38.0,109.0,0.0,0.0,3.0,27.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0
2025-05-06 23:00:00+02:00,149.0,67.0,0.0,7.0,174.0,0.0,0.0,42.0,49.0,115.0,0.0,0.0,3.0,30.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0
2025-05-06 23:15:00+02:00,150.0,53.0,0.0,15.0,206.0,0.0,0.0,49.0,55.0,123.0,0.0,0.0,3.0,29.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0
2025-05-06 23:30:00+02:00,146.0,45.0,0.0,36.0,254.0,0.0,0.0,48.0,62.0,127.0,0.0,0.0,3.0,33.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0
2025-05-06 23:45:00+02:00,145.0,60.0,0.0,68.0,254.0,0.0,0.0,44.0,59.0,128.0,0.0,0.0,3.0,32.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0
2025-05-07 00:00:00+02:00,149.0,64.0,0.0,114.0,256.0,0.0,0.0,47.0,59.0,117.0,0.0,0.0,3.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
2025-05-07 00:15:00+02:00,149.0,61.0,0.0,128.0,269.0,0.0,0.0,49.0,54.0,113.0,0.0,0.0,3.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2025-05-07 00:30:00+02:00,148.0,57.0,0.0,159.0,301.0,0.0,0.0,53.0,53.0,113.0,0.0,0.0,3.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-05-07 00:45:00+02:00,132.0,50.0,0.0,164.0,304.0,0.0,0.0,57.0,52.0,100.0,0.0,0.0,3.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-05-07 01:00:00+02:00,120.0,41.0,0.0,214.0,311.0,0.0,0.0,58.0,46.0,86.0,0.0,0.0,3.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-05-07 01:15:00+02:00,120.0,29.0,0.0,248.0,323.0,0.0,0.0,59.0,37.0,64.0,0.0,0.0,3.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-05-07 01:30:00+02:00,120.0,30.0,0.0,241.0,317.0,0.0,0.0,41.0,30.0,55.0,0.0,0.0,3.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-05-07 01:45:00+02:00,120.0,34.0,0.0,241.0,279.0,0.0,0.0,26.0,29.0,52.0,0.0,0.0,3.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-05-07 02:00:00+02:00,120.0,38.0,0.0,247.0,256.0,0.0,0.0,23.0,32.0,59.0,0.0,0.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2025-05-07 02:15:00+02:00,121.0,46.0,0.0,252.0,249.0,0.0,0.0,19.0,37.0,68.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2025-05-07 02:30:00+02:00,121.0,44.0,0.0,249.0,236.0,0.0,0.0,19.0,41.0,77.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
2025-05-07 02:45:00+02:00,121.0,40.0,0.0,253.0,218.0,0.0,0.0,23.0,40.0,77.0,0.0,0.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0
2025-05-07 03:00:00+02:00,121.0,39.0,0.0,236.0,182.0,0.0,0.0,22.0,34.0,74.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,1.0,0.0
2025-05-07 03:15:00+02:00,121.0,36.0,0.0,234.0,153.0,0.0,0.0,20.0,34.0,74.0,0.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,1.0,0.0
2025-05-07 03:30:00+02:00,121.0,30.0,0.0,242.0,121.0,0.0,0.0,23.0,33.0,71.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,2.0,0.0
2025-05-07 03:45:00+02:00,121.0,25.0,0.0,241.0,95.0,0.0,0.0,22.0,35.0,74.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,142.0,0.0,2.0,0.0
2025-05-07 04:00:00+02:00,121.0,20.0,0.0,256.0,73.0,0.0,0.0,21.0,37.0,79.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,189.0,0.0,2.0,0.0
2025-05-07 04:15:00+02:00,121.0,13.0,0.0,266.0,51.0,0.0,0.0,20.0,35.0,78.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,1.0,0.0
2025-05-07 04:30:00+02:00,121.0,9.0,0.0,267.0,32.0,0.0,0.0,23.0,34.0,80.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,2.0,0.0
2025-05-07 04:45:00+02:00,121.0,7.0,0.0,270.0,19.0,0.0,0.0,27.0,32.0,77.0,0.0,0.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,329.0,0.0,2.0,0.0
2025-05-07 05:00:00+02:00,121.0,5.0,0.0,269.0,10.0,0.0,0.0,27.0,33.0,76.0,0.0,0.0,3.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,2.0,0.0
2025-05-07 05:15:00+02:00,122.0,4.0,0.0,280.0,5.0,0.0,0.0,29.0,30.0,61.0,0.0,0.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,333.0,0.0,2.0,0.0
2025-05-07 05:30:00+02:00,121.0,2.0,0.0,297.0,4.0,0.0,0.0,28.0,26.0,50.0,0.0,0.0,3.0,14.0,1.0,0.0,0.0,4.0,0.0,0.0,340.0,0.0,2.0,0.0
2025-05-07 05:45:00+02:00,121.0,0.0,0.0,309.0,2.0,0.0,0.0,25.0,24.0,44.0,0.0,0.0,3.0,11.0,1.0,0.0,0.0,5.0,1.0,0.0,331.0,0.0,2.0,0.0
2025-05-07 06:00:00+02:00,121.0,1.0,0.0,305.0,0.0,0.0,0.0,22.0,21.0,37.0,0.0,0.0,3.0,11.0,1.0,0.0,0.0,6.0,2.0,0.0,293.0,0.0,2.0,0.0
2025-05-07 06:15:00+02:00,122.0,1.0,0.0,307.0,1.0,0.0,0.0,23.0,20.0,40.0,0.0,0.0,3.0,11.0,2.0,0.0,0.0,7.0,4.0,0.0,344.0,0.0,2.0,0.0
2025-05-07 06:30:00+02:00,122.0,2.0,0.0,317.0,3.0,0.0,0.0,23.0,19.0,39.0,0.0,0.0,3.0,10.0,4.0,0.0,0.0,9.0,6.0,0.0,347.0,0.0,1.0,0.0
2025-05-07 06:45:00+02:00,122.0,3.0,0.0,312.0,4.0,0.0,0.0,24.0,17.0,39.0,0.0,0.0,3.0,6.0,4.0,0.0,0.0,12.0,8.0,0.0,348.0,0.0,2.0,0.0
2025-05-07 07:00:00+02:00,122.0,3.0,0.0,309.0,4.0,0.0,0.0,22.0,17.0,37.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,17.0,12.0,2.0,348.0,0.0,2.0,0.0
2025-05-07 07:15:00+02:00,122.0,3.0,0.0,315.0,4.0,0.0,0.0,18.0,16.0,32.0,0.0,0.0,3.0,2.0,7.0,0.0,0.0,24.0,18.0,12.0,349.0,0.0,2.0,0.0
2025-05-07 07:30:00+02:00,122.0,3.0,0.0,329.0,4.0,0.0,0.0,16.0,14.0,32.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,32.0,25.0,30.0,348.0,0.0,2.0,0.0
2025-05-07 07:45:00+02:00,122.0,3.0,0.0,334.0,3.0,0.0,0.0,13.0,15.0,31.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,41.0,33.0,46.0,347.0,0.0,2.0,0.0
2025-05-07 08:00:00+02:00,119.0,3.0,0.0,333.0,2.0,0.0,0.0,12.0,13.0,26.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,52.0,42.0,60.0,338.0,0.0,2.0,0.0
2025-05-07 08:15:00+02:00,121.0,3.0,0.0,341.0,5.0,0.0,0.0,8.0,12.0,19.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,62.0,52.0,76.0,323.0,0.0,2.0,0.0
2025-05-07 08:30:00+02:00,112.0,3.0,0.0,330.0,18.0,0.0,0.0,5.0,9.0,13.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,73.0,61.0,94.0,339.0,0.0,2.0,0.0
2025-05-07 08:45:00+02:00,123.0,3.0,0.0,259.0,27.0,0.0,0.0,2.0,7.0,7.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,83.0,70.0,112.0,274.0,0.0,2.0,0.0
2025-05-07 09:00:00+02:00,129.0,3.0,0.0,165.0,36.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,93.0,79.0,126.0,269.0,0.0,2.0,0.0
2025-05-07 09:15:00+02:00,123.0,3.0,0.0,142.0,36.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,102.0,89.0,138.0,261.0,0.0,2.0,0.0
2025-05-07 09:30:00+02:00,125.0,3.0,0.0,137.0,33.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,112.0,87.0,152.0,233.0,0.0,2.0,0.0
2025-05-07 09:45:00+02:00,126.0,2.0,0.0,137.0,25.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,120.0,99.0,165.0,174.0,0.0,2.0,0.0
2025-05-07 10:00:00+02:00,137.0,2.0,0.0,126.0,31.0,0.0,0.0,1.0,8.0,12.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,128.0,106.0,176.0,140.0,0.0,2.0,0.0
2025-05-07 10:15:00+02:00,140.0,3.0,0.0,96.0,26.0,0.0,0.0,1.0,7.0,12.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,135.0,112.0,187.0,136.0,0.0,2.0,0.0
2025-05-07 10:30:00+02:00,136.0,3.0,0.0,79.0,21.0,0.0,0.0,1.0,7.0,4.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,143.0,117.0,195.0,140.0,0.0,2.0,0.0
2025-05-07 10:45:00+02:00,137.0,3.0,0.0,89.0,18.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,148.0,122.0,204.0,131.0,0.0,2.0,0.0
2025-05-07 11:00:00+02:00,129.0,3.0,0.0,86.0,15.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,154.0,127.0,207.0,120.0,0.0,2.0,0.0
2025-05-07 11:15:00+02:00,128.0,3.0,0.0,86.0,12.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,158.0,131.0,189.0,122.0,0.0,2.0,0.0
2025-05-07 11:30:00+02:00,122.0,3.0,0.0,86.0,10.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,158.0,133.0,214.0,122.0,1.0,2.0,0.0
2025-05-07 11:45:00+02:00,128.0,3.0,0.0,86.0,8.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,5.0,4.0,0.0,0.0,158.0,128.0,209.0,123.0,1.0,2.0,0.0
2025-05-07 12:00:00+02:00,120.0,3.0,0.0,85.0,5.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,6.0,4.0,0.0,0.0,158.0,132.0,213.0,142.0,1.0,2.0,0.0
2025-05-07 12:15:00+02:00,126.0,3.0,0.0,84.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,8.0,5.0,0.0,0.0,158.0,118.0,208.0,143.0,1.0,2.0,0.0
2025-05-07 12:30:00+02:00,123.0,3.0,0.0,84.0,0.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,3.0,11.0,4.0,0.0,0.0,158.0,88.0,216.0,123.0,1.0,1.0,0.0
2025-05-07 12:45:00+02:00,130.0,3.0,0.0,85.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,3.0,12.0,4.0,0.0,0.0,158.0,136.0,215.0,138.0,1.0,0.0,0.0
2025-05-07 13:00:00+02:00,130.0,3.0,0.0,84.0,1.0,0.0,0.0,1.0,7.0,11.0,0.0,0.0,3.0,11.0,7.0,0.0,0.0,158.0,141.0,216.0,125.0,1.0,0.0,0.0
2025-05-07 13:15:00+02:00,130.0,3.0,0.0,86.0,0.0,0.0,0.0,1.0,8.0,9.0,0.0,0.0,3.0,12.0,9.0,0.0,0.0,158.0,141.0,216.0,119.0,1.0,2.0,0.0
2025-05-07 13:30:00+02:00,130.0,3.0,0.0,84.0,1.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,3.0,13.0,9.0,0.0,0.0,158.0,141.0,217.0,119.0,1.0,4.0,0.0
2025-05-07 13:45:00+02:00,129.0,3.0,0.0,87.0,2.0,0.0,0.0,4.0,5.0,8.0,0.0,0.0,3.0,14.0,9.0,0.0,0.0,158.0,141.0,217.0,119.0,1.0,6.0,0.0
2025-05-07 14:00:00+02:00,130.0,3.0,0.0,87.0,3.0,0.0,0.0,9.0,6.0,7.0,0.0,0.0,3.0,16.0,9.0,0.0,0.0,158.0,141.0,219.0,119.0,1.0,6.0,0.0
2025-05-07 14:15:00+02:00,130.0,3.0,0.0,87.0,4.0,0.0,0.0,5.0,9.0,15.0,0.0,0.0,3.0,19.0,8.0,0.0,0.0,158.0,137.0,215.0,120.0,1.0,6.0,0.0
2025-05-07 14:30:00+02:00,130.0,3.0,0.0,87.0,4.0,0.0,0.0,7.0,14.0,25.0,0.0,0.0,3.0,19.0,11.0,0.0,0.0,151.0,110.0,214.0,119.0,1.0,7.0,0.0
2025-05-07 14:45:00+02:00,122.0,3.0,0.0,85.0,4.0,0.0,0.0,6.0,16.0,31.0,0.0,0.0,3.0,18.0,14.0,0.0,0.0,151.0,128.0,214.0,133.0,1.0,10.0,0.0
2025-05-07 15:00:00+02:00,130.0,3.0,0.0,87.0,4.0,0.0,0.0,8.0,19.0,32.0,0.0,0.0,3.0,21.0,13.0,0.0,0.0,143.0,132.0,215.0,153.0,1.0,18.0,0.0
2025-05-07 15:15:00+02:00,130.0,3.0,0.0,87.0,4.0,0.0,0.0,13.0,20.0,33.0,0.0,0.0,3.0,24.0,12.0,0.0,0.0,152.0,111.0,212.0,145.0,1.0,24.0,0.0
2025-05-07 15:30:00+02:00,130.0,3.0,0.0,88.0,4.0,0.0,0.0,16.0,23.0,22.0,0.0,0.0,3.0,25.0,14.0,0.0,0.0,154.0,112.0,198.0,140.0,1.0,22.0,0.0
2025-05-07 15:45:00+02:00,130.0,3.0,0.0,89.0,4.0,0.0,0.0,14.0,14.0,15.0,0.0,0.0,3.0,24.0,16.0,0.0,0.0,150.0,57.0,198.0,138.0,1.0,25.0,0.0
2025-05-07 16:00:00+02:00,136.0,3.0,0.0,113.0,4.0,0.0,0.0,16.0,12.0,18.0,0.0,0.0,3.0,25.0,17.0,0.0,0.0,141.0,122.0,192.0,126.0,1.0,32.0,0.0
2025-05-07 16:15:00+02:00,144.0,3.0,0.0,93.0,4.0,0.0,0.0,11.0,19.0,41.0,0.0,0.0,3.0,27.0,19.0,0.0,0.0,133.0,119.0,166.0,148.0,1.0,32.0,0.0
2025-05-07 16:30:00+02:00,149.0,3.0,0.0,112.0,4.0,0.0,0.0,7.0,26.0,62.0,0.0,0.0,3.0,29.0,20.0,0.0,0.0,120.0,59.0,147.0,139.0,1.0,17.0,0.0
2025-05-07 16:45:00+02:00,151.0,3.0,0.0,125.0,4.0,0.0,0.0,12.0,33.0,64.0,0.0,0.0,3.0,28.0,20.0,0.0,0.0,121.0,96.0,157.0,188.0,1.0,7.0,0.0
2025-05-07 17:00:00+02:00,145.0,3.0,0.0,176.0,4.0,0.0,0.0,26.0,30.0,61.0,0.0,0.0,3.0,26.0,20.0,0.0,0.0,107.0,81.0,145.0,296.0,1.0,8.0,0.0
2025-05-07 17:15:00+02:00,146.0,3.0,0.0,221.0,4.0,0.0,0.0,39.0,30.0,70.0,0.0,0.0,3.0,24.0,21.0,0.0,0.0,93.0,79.0,117.0,329.0,1.0,13.0,0.0
